Elapsed time: 0.23256
Elapsed time: 0.222
Elapsed time: 0.229136
Elapsed time: 0.238359
Elapsed time: 0.228406
Elapsed time: 0.237847
Elapsed time: 0.247341
Elapsed time: 0.222474
Elapsed time: 0.233307
Elapsed time: 0.21554
Elapsed time: 0.209341
Elapsed time: 0.237276
Elapsed time: 0.216186
Elapsed time: 0.246112
Elapsed time: 0.221312
Elapsed time: 0.229656
Elapsed time: 0.23246
Elapsed time: 0.225495
Elapsed time: 0.221189
Elapsed time: 0.240783
Elapsed time: 0.226381
Elapsed time: 0.232765
Elapsed time: 0.224617
Elapsed time: 0.218197
Elapsed time: 0.221967
Elapsed time: 0.228944
Elapsed time: 0.236899
Elapsed time: 0.217158
Elapsed time: 0.267775
Elapsed time: 0.261106
