Elapsed time: 2.02057
Elapsed time: 1.993339
Elapsed time: 1.995236
Elapsed time: 2.518335
Elapsed time: 1.991108
Elapsed time: 2.167845
Elapsed time: 2.032727
Elapsed time: 2.034978
Elapsed time: 2.190039
Elapsed time: 2.009365
Elapsed time: 1.992815
Elapsed time: 2.045959
Elapsed time: 2.033874
Elapsed time: 2.056304
Elapsed time: 2.042451
Elapsed time: 2.020616
Elapsed time: 2.149471
Elapsed time: 2.010323
Elapsed time: 2.26052
Elapsed time: 2.04038
Elapsed time: 2.055694
Elapsed time: 1.996549
Elapsed time: 2.049162
Elapsed time: 2.004179
Elapsed time: 2.049566
Elapsed time: 2.043468
Elapsed time: 1.980718
Elapsed time: 1.995114
Elapsed time: 2.249896
Elapsed time: 2.044521
