Elapsed time: 0.187785
Elapsed time: 0.192897
Elapsed time: 0.178299
Elapsed time: 0.180519
Elapsed time: 0.182827
Elapsed time: 0.192381
Elapsed time: 0.19576
Elapsed time: 0.178837
Elapsed time: 0.184296
Elapsed time: 0.191867
Elapsed time: 0.186489
Elapsed time: 0.180797
Elapsed time: 0.191455
Elapsed time: 0.187758
Elapsed time: 0.17993
Elapsed time: 0.172976
Elapsed time: 0.183566
Elapsed time: 0.189516
Elapsed time: 0.191387
Elapsed time: 0.18741
Elapsed time: 0.189585
Elapsed time: 0.18708
Elapsed time: 0.188822
Elapsed time: 0.181764
Elapsed time: 0.196072
Elapsed time: 0.184888
Elapsed time: 0.17761
Elapsed time: 0.179909
Elapsed time: 0.198663
Elapsed time: 0.190694
