Elapsed time: 0.241991
Elapsed time: 0.204937
Elapsed time: 0.243041
Elapsed time: 0.243545
Elapsed time: 0.245184
Elapsed time: 0.206545
Elapsed time: 0.204002
Elapsed time: 0.242006
Elapsed time: 0.243999
Elapsed time: 0.243416
Elapsed time: 0.215073
Elapsed time: 0.261431
Elapsed time: 0.236841
Elapsed time: 0.204979
Elapsed time: 0.204792
Elapsed time: 0.205072
Elapsed time: 0.245033
Elapsed time: 0.247197
Elapsed time: 0.238579
Elapsed time: 0.240609
Elapsed time: 0.253911
Elapsed time: 0.245245
Elapsed time: 0.206212
Elapsed time: 0.240937
Elapsed time: 0.20582
Elapsed time: 0.244028
Elapsed time: 0.204627
Elapsed time: 0.246525
Elapsed time: 0.247524
Elapsed time: 0.207474
