Elapsed time: 8.77636
Elapsed time: 8.768498
Elapsed time: 8.552954
Elapsed time: 8.789338
Elapsed time: 8.522189
Elapsed time: 8.884444
Elapsed time: 8.796053
Elapsed time: 8.563777
Elapsed time: 8.603616
Elapsed time: 8.918807
Elapsed time: 8.544472
Elapsed time: 8.790341
Elapsed time: 8.655714
Elapsed time: 8.516384
Elapsed time: 8.699975
Elapsed time: 9.02377
Elapsed time: 8.515946
Elapsed time: 8.520397
Elapsed time: 8.624449
Elapsed time: 8.533983
Elapsed time: 8.641348
Elapsed time: 8.645744
Elapsed time: 8.515108
Elapsed time: 8.514938
Elapsed time: 8.660431
Elapsed time: 8.56808
Elapsed time: 8.538342
Elapsed time: 8.623907
Elapsed time: 8.790506
Elapsed time: 8.545816
