Elapsed time: 0.20772
Elapsed time: 0.207732
Elapsed time: 0.228965
Elapsed time: 0.205654
Elapsed time: 0.203245
Elapsed time: 0.214293
Elapsed time: 0.203262
Elapsed time: 0.207153
Elapsed time: 0.210476
Elapsed time: 0.21034
Elapsed time: 0.216883
Elapsed time: 0.206491
Elapsed time: 0.216659
Elapsed time: 0.217926
Elapsed time: 0.202926
Elapsed time: 0.209057
Elapsed time: 0.209026
Elapsed time: 0.228372
Elapsed time: 0.20818
Elapsed time: 0.201699
Elapsed time: 0.20528
Elapsed time: 0.209038
Elapsed time: 0.218795
Elapsed time: 0.205383
Elapsed time: 0.202019
Elapsed time: 0.208324
Elapsed time: 0.228927
Elapsed time: 0.207755
Elapsed time: 0.202338
Elapsed time: 0.202079
