Elapsed time: 1.511936
Elapsed time: 1.600856
Elapsed time: 1.51235
Elapsed time: 1.501445
Elapsed time: 1.478049
Elapsed time: 1.500405
Elapsed time: 1.506176
Elapsed time: 1.504027
Elapsed time: 1.501837
Elapsed time: 1.515236
Elapsed time: 1.471401
Elapsed time: 1.49511
Elapsed time: 1.530127
Elapsed time: 1.513935
Elapsed time: 1.477714
Elapsed time: 1.480161
Elapsed time: 1.487879
Elapsed time: 1.488963
Elapsed time: 1.539078
Elapsed time: 1.499215
Elapsed time: 1.516899
Elapsed time: 1.509312
Elapsed time: 1.558775
Elapsed time: 1.610104
Elapsed time: 1.82336
Elapsed time: 1.515534
Elapsed time: 1.510958
Elapsed time: 1.509977
Elapsed time: 1.504136
Elapsed time: 1.519595
