Elapsed time: 30.162364
Elapsed time: 29.883307
Elapsed time: 29.987044
Elapsed time: 30.187669
Elapsed time: 30.195704
Elapsed time: 29.701897
Elapsed time: 30.488352
Elapsed time: 30.106644
Elapsed time: 31.270726
Elapsed time: 30.223492
Elapsed time: 30.20267
Elapsed time: 30.170257
Elapsed time: 30.611132
Elapsed time: 30.145425
Elapsed time: 30.273839
Elapsed time: 30.156897
Elapsed time: 30.073897
Elapsed time: 30.224555
Elapsed time: 30.150855
Elapsed time: 30.188264
Elapsed time: 30.379395
Elapsed time: 30.159422
Elapsed time: 30.244206
Elapsed time: 29.978422
Elapsed time: 30.129015
Elapsed time: 30.723741
Elapsed time: 30.104858
Elapsed time: 30.228138
Elapsed time: 29.948052
Elapsed time: 29.784247
