Elapsed time: 66.944725
Elapsed time: 67.560362
Elapsed time: 68.39788
Elapsed time: 68.671164
Elapsed time: 67.506586
Elapsed time: 66.589226
Elapsed time: 67.54289
Elapsed time: 67.846839
Elapsed time: 68.028427
Elapsed time: 68.168604
Elapsed time: 67.718985
Elapsed time: 67.57119
Elapsed time: 67.774822
Elapsed time: 68.01259
Elapsed time: 67.953565
Elapsed time: 67.776462
Elapsed time: 67.792427
Elapsed time: 67.843764
Elapsed time: 67.309257
Elapsed time: 67.706258
Elapsed time: 68.064356
Elapsed time: 67.486872
Elapsed time: 66.677704
Elapsed time: 67.216446
Elapsed time: 66.295998
Elapsed time: 67.793251
Elapsed time: 67.703337
Elapsed time: 67.490704
Elapsed time: 67.480056
Elapsed time: 67.237575
