Elapsed time: 13.392657
Elapsed time: 13.756472
Elapsed time: 13.401055
Elapsed time: 13.438709
Elapsed time: 13.461411
Elapsed time: 13.452874
Elapsed time: 13.366539
Elapsed time: 13.427862
Elapsed time: 13.475178
Elapsed time: 13.47516
Elapsed time: 13.434359
Elapsed time: 13.626372
Elapsed time: 13.504116
Elapsed time: 13.816768
Elapsed time: 13.459307
Elapsed time: 13.639388
Elapsed time: 13.496385
Elapsed time: 13.444195
Elapsed time: 13.807105
Elapsed time: 13.472628
Elapsed time: 13.456333
Elapsed time: 13.552174
Elapsed time: 13.560469
Elapsed time: 13.475049
Elapsed time: 13.649119
Elapsed time: 13.524683
Elapsed time: 13.478852
Elapsed time: 13.422751
Elapsed time: 13.473711
Elapsed time: 13.434098
