Elapsed time: 40.272627
Elapsed time: 40.148113
Elapsed time: 40.44099
Elapsed time: 40.564566
Elapsed time: 40.252183
Elapsed time: 40.008841
Elapsed time: 40.055931
Elapsed time: 40.418248
Elapsed time: 40.053812
Elapsed time: 40.576922
Elapsed time: 40.594727
Elapsed time: 40.385191
Elapsed time: 40.001944
Elapsed time: 40.667585
Elapsed time: 40.234669
Elapsed time: 40.175087
Elapsed time: 40.368841
Elapsed time: 40.494127
Elapsed time: 40.133767
Elapsed time: 40.137066
Elapsed time: 40.34576
Elapsed time: 40.115958
Elapsed time: 39.982334
Elapsed time: 40.487872
Elapsed time: 40.107152
Elapsed time: 40.138994
Elapsed time: 40.093345
Elapsed time: 39.966916
Elapsed time: 40.217215
Elapsed time: 40.081705
