Elapsed Time: 167.815723 seconds
Elapsed Time: 168.158131 seconds
Elapsed Time: 167.005896 seconds
Elapsed Time: 175.746794 seconds
Elapsed Time: 170.378112 seconds
Elapsed Time: 166.704652 seconds
Elapsed Time: 168.391668 seconds
Elapsed Time: 167.670176 seconds
Elapsed Time: 167.24778 seconds
Elapsed Time: 168.266469 seconds
Elapsed Time: 167.995531 seconds
Elapsed Time: 168.333237 seconds
Elapsed Time: 168.316859 seconds
Elapsed Time: 167.255848 seconds
Elapsed Time: 167.998911 seconds
Elapsed Time: 169.052812 seconds
Elapsed Time: 167.590592 seconds
Elapsed Time: 178.242911 seconds
Elapsed Time: 168.767298 seconds
Elapsed Time: 168.249578 seconds
Elapsed Time: 167.122459 seconds
Elapsed Time: 169.068291 seconds
Elapsed Time: 167.431355 seconds
Elapsed Time: 167.974302 seconds
Elapsed Time: 167.990851 seconds
Elapsed Time: 168.383335 seconds
Elapsed Time: 168.60596 seconds
Elapsed Time: 167.014445 seconds
Elapsed Time: 168.032859 seconds
Elapsed Time: 168.11594 seconds
