Elapsed Time: 124.333889 seconds
Elapsed Time: 133.16808 seconds
Elapsed Time: 131.274011 seconds
Elapsed Time: 131.671035 seconds
Elapsed Time: 126.208429 seconds
Elapsed Time: 143.0642 seconds
Elapsed Time: 142.125788 seconds
Elapsed Time: 128.202829 seconds
Elapsed Time: 105.524387 seconds
Elapsed Time: 107.101719 seconds
Elapsed Time: 104.73993 seconds
Elapsed Time: 106.224842 seconds
Elapsed Time: 106.346878 seconds
Elapsed Time: 113.361795 seconds
Elapsed Time: 114.871806 seconds
Elapsed Time: 112.426075 seconds
Elapsed Time: 105.457343 seconds
Elapsed Time: 109.839284 seconds
Elapsed Time: 105.432645 seconds
Elapsed Time: 104.721918 seconds
Elapsed Time: 105.810273 seconds
Elapsed Time: 106.442241 seconds
Elapsed Time: 105.891482 seconds
Elapsed Time: 103.554614 seconds
Elapsed Time: 107.06021 seconds
Elapsed Time: 106.001747 seconds
Elapsed Time: 107.518474 seconds
Elapsed Time: 106.764494 seconds
Elapsed Time: 106.694971 seconds
Elapsed Time: 104.723795 seconds
