Elapsed Time: 44.94608 seconds
Elapsed Time: 45.93184 seconds
Elapsed Time: 45.076728 seconds
Elapsed Time: 46.539347 seconds
Elapsed Time: 44.921282 seconds
Elapsed Time: 46.443007 seconds
Elapsed Time: 45.239659 seconds
Elapsed Time: 46.284085 seconds
Elapsed Time: 45.762285 seconds
Elapsed Time: 46.074281 seconds
Elapsed Time: 45.025352 seconds
Elapsed Time: 46.213337 seconds
Elapsed Time: 46.6083 seconds
Elapsed Time: 61.620594 seconds
Elapsed Time: 45.305121 seconds
Elapsed Time: 45.839746 seconds
Elapsed Time: 50.354097 seconds
Elapsed Time: 48.332798 seconds
Elapsed Time: 47.162911 seconds
Elapsed Time: 45.579012 seconds
Elapsed Time: 46.593072 seconds
Elapsed Time: 47.806471 seconds
Elapsed Time: 51.669434 seconds
Elapsed Time: 47.4038 seconds
Elapsed Time: 47.50199 seconds
Elapsed Time: 44.68788 seconds
Elapsed Time: 44.557848 seconds
Elapsed Time: 45.554787 seconds
Elapsed Time: 47.656393 seconds
Elapsed Time: 48.959419 seconds
