Elapsed Time: 57.947279 seconds
Elapsed Time: 57.200628 seconds
Elapsed Time: 57.179606 seconds
Elapsed Time: 57.206726 seconds
Elapsed Time: 57.177532 seconds
Elapsed Time: 57.682211 seconds
Elapsed Time: 57.368334 seconds
Elapsed Time: 57.184210 seconds
Elapsed Time: 57.211280 seconds
Elapsed Time: 57.184455 seconds
Elapsed Time: 57.691029 seconds
Elapsed Time: 57.169352 seconds
Elapsed Time: 57.270632 seconds
Elapsed Time: 57.256824 seconds
Elapsed Time: 57.223024 seconds
Elapsed Time: 57.590826 seconds
Elapsed Time: 57.301810 seconds
Elapsed Time: 57.213442 seconds
Elapsed Time: 57.196557 seconds
Elapsed Time: 57.196228 seconds
Elapsed Time: 57.624253 seconds
Elapsed Time: 57.179588 seconds
Elapsed Time: 57.202566 seconds
Elapsed Time: 57.302883 seconds
Elapsed Time: 57.283141 seconds
Elapsed Time: 57.609189 seconds
Elapsed Time: 57.317026 seconds
Elapsed Time: 57.216800 seconds
Elapsed Time: 57.417638 seconds
Elapsed Time: 57.233433 seconds
