Elapsed Time: 3.062197 seconds
Elapsed Time: 3.06006 seconds
Elapsed Time: 3.057843 seconds
Elapsed Time: 3.06894 seconds
Elapsed Time: 3.083073 seconds
Elapsed Time: 3.081547 seconds
Elapsed Time: 3.100177 seconds
Elapsed Time: 3.04908 seconds
Elapsed Time: 3.066847 seconds
Elapsed Time: 3.081544 seconds
Elapsed Time: 3.041556 seconds
Elapsed Time: 3.110527 seconds
Elapsed Time: 3.086313 seconds
Elapsed Time: 3.08437 seconds
Elapsed Time: 3.153331 seconds
Elapsed Time: 3.055605 seconds
Elapsed Time: 3.063498 seconds
Elapsed Time: 3.036699 seconds
Elapsed Time: 3.100341 seconds
Elapsed Time: 3.094217 seconds
Elapsed Time: 3.043878 seconds
Elapsed Time: 3.089746 seconds
Elapsed Time: 3.085427 seconds
Elapsed Time: 3.030141 seconds
Elapsed Time: 3.108724 seconds
Elapsed Time: 3.109274 seconds
Elapsed Time: 3.078824 seconds
Elapsed Time: 3.117561 seconds
Elapsed Time: 3.083569 seconds
Elapsed Time: 3.07191 seconds
