Elapsed Time: 0.330186 seconds
Elapsed Time: 0.313389 seconds
Elapsed Time: 0.330208 seconds
Elapsed Time: 0.313692 seconds
Elapsed Time: 0.331399 seconds
Elapsed Time: 0.332247 seconds
Elapsed Time: 0.330447 seconds
Elapsed Time: 0.379476 seconds
Elapsed Time: 0.313966 seconds
Elapsed Time: 0.331342 seconds
Elapsed Time: 0.314899 seconds
Elapsed Time: 0.332685 seconds
Elapsed Time: 0.313739 seconds
Elapsed Time: 0.346362 seconds
Elapsed Time: 0.333015 seconds
Elapsed Time: 0.315198 seconds
Elapsed Time: 0.358921 seconds
Elapsed Time: 0.315096 seconds
Elapsed Time: 0.325021 seconds
Elapsed Time: 0.314442 seconds
Elapsed Time: 0.327497 seconds
Elapsed Time: 0.310151 seconds
Elapsed Time: 0.326963 seconds
Elapsed Time: 0.310351 seconds
Elapsed Time: 0.330981 seconds
Elapsed Time: 0.314636 seconds
Elapsed Time: 0.310254 seconds
Elapsed Time: 0.32788 seconds
Elapsed Time: 0.331233 seconds
Elapsed Time: 0.32974 seconds
