Elapsed Time: 1.912642 seconds
Elapsed Time: 1.880334 seconds
Elapsed Time: 1.850592 seconds
Elapsed Time: 1.869426 seconds
Elapsed Time: 1.883239 seconds
Elapsed Time: 1.925072 seconds
Elapsed Time: 1.854815 seconds
Elapsed Time: 1.950606 seconds
Elapsed Time: 2.010454 seconds
Elapsed Time: 1.918835 seconds
Elapsed Time: 1.918139 seconds
Elapsed Time: 1.855556 seconds
Elapsed Time: 1.950555 seconds
Elapsed Time: 1.95088 seconds
Elapsed Time: 1.816671 seconds
Elapsed Time: 1.976829 seconds
Elapsed Time: 2.075624 seconds
Elapsed Time: 1.872336 seconds
Elapsed Time: 1.906137 seconds
Elapsed Time: 1.859802 seconds
Elapsed Time: 1.934985 seconds
Elapsed Time: 1.839765 seconds
Elapsed Time: 1.898027 seconds
Elapsed Time: 1.904646 seconds
Elapsed Time: 1.838689 seconds
Elapsed Time: 1.853633 seconds
Elapsed Time: 2.017885 seconds
Elapsed Time: 2.05054 seconds
Elapsed Time: 1.914682 seconds
Elapsed Time: 1.944785 seconds
