Elapsed Time: 22.747047 seconds
Elapsed Time: 22.74701 seconds
Elapsed Time: 23.152848 seconds
Elapsed Time: 22.684242 seconds
Elapsed Time: 22.716878 seconds
Elapsed Time: 22.708739 seconds
Elapsed Time: 22.658345 seconds
Elapsed Time: 22.55173 seconds
Elapsed Time: 22.648411 seconds
Elapsed Time: 22.718755 seconds
Elapsed Time: 22.616098 seconds
Elapsed Time: 22.573756 seconds
Elapsed Time: 22.699607 seconds
Elapsed Time: 22.675484 seconds
Elapsed Time: 22.548609 seconds
Elapsed Time: 23.150841 seconds
Elapsed Time: 22.785857 seconds
Elapsed Time: 22.682126 seconds
Elapsed Time: 22.544979 seconds
Elapsed Time: 22.66368 seconds
Elapsed Time: 22.564884 seconds
Elapsed Time: 22.616276 seconds
Elapsed Time: 22.6766 seconds
Elapsed Time: 22.672837 seconds
Elapsed Time: 22.58368 seconds
Elapsed Time: 22.69936 seconds
Elapsed Time: 22.631534 seconds
Elapsed Time: 22.742568 seconds
Elapsed Time: 23.052114 seconds
Elapsed Time: 22.7311 seconds
