Elapsed Time: 2.719898 seconds
Elapsed Time: 2.723873 seconds
Elapsed Time: 2.561558 seconds
Elapsed Time: 2.537432 seconds
Elapsed Time: 3.056314 seconds
Elapsed Time: 2.545 seconds
Elapsed Time: 2.595828 seconds
Elapsed Time: 2.661747 seconds
Elapsed Time: 2.914959 seconds
Elapsed Time: 2.609701 seconds
Elapsed Time: 2.823873 seconds
Elapsed Time: 3.038973 seconds
Elapsed Time: 2.578139 seconds
Elapsed Time: 2.763238 seconds
Elapsed Time: 2.7567 seconds
Elapsed Time: 2.863825 seconds
Elapsed Time: 2.95411 seconds
Elapsed Time: 3.478452 seconds
Elapsed Time: 3.160468 seconds
Elapsed Time: 3.158963 seconds
Elapsed Time: 3.327028 seconds
Elapsed Time: 2.759731 seconds
Elapsed Time: 2.601073 seconds
Elapsed Time: 2.536678 seconds
Elapsed Time: 2.539274 seconds
Elapsed Time: 2.564661 seconds
Elapsed Time: 2.568615 seconds
Elapsed Time: 2.573452 seconds
Elapsed Time: 2.552557 seconds
Elapsed Time: 2.58191 seconds
