Elapsed Time: 32.522285 seconds
Elapsed Time: 32.802287 seconds
Elapsed Time: 32.818127 seconds
Elapsed Time: 32.99933 seconds
Elapsed Time: 32.790223 seconds
Elapsed Time: 32.717852 seconds
Elapsed Time: 32.856757 seconds
Elapsed Time: 32.789666 seconds
Elapsed Time: 32.773422 seconds
Elapsed Time: 32.83017 seconds
Elapsed Time: 32.813167 seconds
Elapsed Time: 32.335234 seconds
Elapsed Time: 33.024538 seconds
Elapsed Time: 32.967617 seconds
Elapsed Time: 32.837898 seconds
Elapsed Time: 32.768568 seconds
Elapsed Time: 32.717755 seconds
Elapsed Time: 32.900278 seconds
Elapsed Time: 32.798438 seconds
Elapsed Time: 32.8601 seconds
Elapsed Time: 33.160375 seconds
Elapsed Time: 32.740758 seconds
Elapsed Time: 32.786635 seconds
Elapsed Time: 32.902593 seconds
Elapsed Time: 32.809752 seconds
Elapsed Time: 32.740509 seconds
Elapsed Time: 32.811627 seconds
Elapsed Time: 32.751214 seconds
Elapsed Time: 32.472677 seconds
Elapsed Time: 32.730089 seconds
