Elapsed Time: 72.116397 seconds
Elapsed Time: 71.830598 seconds
Elapsed Time: 71.940283 seconds
Elapsed Time: 72.341983 seconds
Elapsed Time: 71.980267 seconds
Elapsed Time: 72.448297 seconds
Elapsed Time: 71.958329 seconds
Elapsed Time: 73.015972 seconds
Elapsed Time: 71.596495 seconds
Elapsed Time: 72.028798 seconds
Elapsed Time: 72.573911 seconds
Elapsed Time: 71.805371 seconds
Elapsed Time: 72.301964 seconds
Elapsed Time: 71.898447 seconds
Elapsed Time: 72.682753 seconds
Elapsed Time: 72.122223 seconds
Elapsed Time: 72.024162 seconds
Elapsed Time: 71.95627 seconds
Elapsed Time: 71.997431 seconds
Elapsed Time: 72.791331 seconds
Elapsed Time: 71.980862 seconds
Elapsed Time: 72.598986 seconds
Elapsed Time: 72.609517 seconds
Elapsed Time: 72.081539 seconds
Elapsed Time: 71.175747 seconds
Elapsed Time: 72.452573 seconds
Elapsed Time: 71.663547 seconds
Elapsed Time: 72.200367 seconds
Elapsed Time: 72.039982 seconds
Elapsed Time: 71.574698 seconds
